Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,LV,2007,67.98872,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,PL,2011,41.13198,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,PL,2015,70.10927,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,RO,2011,51.30903,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,SI,2003,56.16540,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,SI,2007,60.41357,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,SI,2011,66.24943,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,LOW,_Z,_Z,_T,SI,2015,74.40032,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,CZ,1995,67.31979,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,CZ,2007,55.41430,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,CZ,2011,63.36017,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,CZ,2015,81.80359,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,GE,2007,37.74933,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,GE,2011,34.95187,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,GE,2015,53.04062,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,LV,1995,51.73167,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,LV,2003,69.56426,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,LV,2007,75.46991,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,PL,2011,42.06247,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,PL,2015,76.35453,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,RO,2011,40.83124,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,SI,1995,62.50113,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,SI,2003,51.89724,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,SI,2007,61.56496,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,SI,2011,77.61683,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,RUR,_T,_T,_Z,_Z,_T,SI,2015,79.62982,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,CZ,1995,73.31422,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,CZ,2007,74.84431,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,CZ,2011,76.55975,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,CZ,2015,84.64076,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,GE,2007,36.28429,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,GE,2011,52.67813,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,GE,2015,58.19785,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,LV,1995,63.97454,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,LV,2003,85.62348,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,LV,2007,90.23336,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,PL,2011,65.23757,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,PL,2015,86.41745,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,RO,2011,74.36238,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,SI,1995,69.51204,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,SI,2003,56.84923,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,SI,2007,73.32582,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,SI,2011,75.22842,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,_T,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,URB,_T,_T,_Z,_Z,_T,SI,2015,79.06538,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,1995,71.11062,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2007,57.33940,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2011,69.28036,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,CZ,2015,77.39211,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2007,35.50246,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2011,42.10361,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,GE,2015,47.78539,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,LV,1995,59.82160,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,LV,2003,81.46834,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,LV,2007,82.06929,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,PL,2011,52.65047,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,PL,2015,80.57959,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,RO,2011,57.52126,0,A,A,5
UNESCO:SDG4(2.0),STU,PT,L1,_T,F,_T,G2_3,INST_T,_Z,MATH,_Z,_Z,_T,_T,_T,_Z,_Z,_T,SI,1995,68.76410,0,A,A,5
