,Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SEX,AGE,GRADE,SECTOR_EDU,EDU_ATTAIN,SUBJECT,WEALTH_QUINTILE,INFRASTR,LOCATION,EDU_TYPE,SE_BKGRD,SOURCE_FUND,FUND_FLOW,IMM_STATUS,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,FREQ,DECIMALS
12827,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2009,29.403940000000002,0,E,A,5
12828,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2010,28.39501,0,E,A,5
12829,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2011,27.78652,0,E,A,5
12830,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2012,27.37885,0,E,A,5
12831,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2013,26.983420000000002,0,A,A,5
12832,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2014,27.04332,0,E,A,5
12833,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2015,26.28558,0,E,A,5
12834,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2016,25.739320000000003,0,E,A,5
12835,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2017,25.47779,0,E,A,5
12836,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WB_WORLD,2018,25.32081,0,E,A,5
12837,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2005,5.45902,0,A,A,5
12838,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2006,4.94919,0,A,A,5
12839,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2007,5.4247,0,A,A,5
12840,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2008,5.11333,0,A,A,5
12841,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2009,5.08562,0,A,A,5
12842,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2010,4.98726,0,A,A,5
12843,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2011,5.91078,0,A,A,5
12844,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2012,6.15567,0,A,A,5
12845,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2013,6.18138,0,A,A,5
12846,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2014,6.32809,0,A,A,5
12847,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2015,5.98384,0,A,A,5
12848,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2016,5.68434,0,A,A,5
12849,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2017,5.30125,0,A,A,5
12850,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WM_EMU,2018,5.28043,0,A,A,5
12851,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2009,13.3361,0,A,A,5
12852,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2010,11.48558,0,A,A,5
12853,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2011,11.33761,0,A,A,5
12854,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2012,10.888580000000001,0,A,A,5
12855,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2014,5.42899,0,A,A,5
12856,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2015,7.134460000000001,0,A,A,5
12857,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,WS,2016,6.8585199999999995,0,A,A,5
12858,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,YE,2010,50.39574,0,E,A,5
12859,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,YE,2012,47.51059,0,E,A,5
12860,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,YE,2013,42.81988,0,A,A,5
12861,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,YE,2016,42.04623,0,A,A,5
12862,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,ZA,2005,19.648039999999998,0,E,A,5
12863,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,ZA,2015,8.7806,0,E,A,5
12864,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,ZA,2017,17.7308,0,A,A,5
12865,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,ZW,2012,33.295759999999994,0,A,A,5
12866,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,_T,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,ZW,2013,32.07605,0,A,A,5
12867,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AE,2016,8.59038,0,A,A,5
12868,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AE,2017,7.71627,0,A,A,5
12869,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AG,2014,8.464830000000001,0,A,A,5
12870,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AG,2015,9.673910000000001,0,A,A,5
12871,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AG,2017,9.01662,0,A,A,5
12872,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AG,2018,5.95136,0,A,A,5
12873,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AI,2005,4.22486,0,A,A,5
12874,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AI,2007,11.22649,0,A,A,5
12875,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2005,37.7032,0,E,A,5
12876,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2006,36.79886,0,E,A,5
12877,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2007,34.974759999999996,0,E,A,5
12878,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2008,33.53784,0,E,A,5
12879,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2009,32.52326,0,E,A,5
12880,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2010,30.78567,0,E,A,5
12881,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2011,29.46312,0,E,A,5
12882,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2012,28.254959999999997,0,E,A,5
12883,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2013,27.45573,0,A,A,5
12884,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2014,27.176070000000003,0,E,A,5
12885,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2015,25.86015,0,E,A,5
12886,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2016,24.96228,0,E,A,5
12887,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2017,24.67288,0,E,A,5
12888,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_ASIA_PAC,2018,23.9769,0,E,A,5
12889,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2005,12.12363,0,A,A,5
12890,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2006,12.05609,0,A,A,5
12891,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2007,12.27133,0,A,A,5
12892,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2008,12.57645,0,A,A,5
12893,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2009,12.732569999999999,0,A,A,5
12894,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2010,12.99775,0,A,A,5
12895,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2011,12.7321,0,A,A,5
12896,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2012,11.92286,0,A,A,5
12897,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2013,11.83901,0,A,A,5
12898,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2014,12.13215,0,A,A,5
12899,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2015,11.73263,0,A,A,5
12900,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2016,11.10318,0,A,A,5
12901,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2017,10.40778,0,A,A,5
12902,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_CAS,2018,13.52064,0,E,A,5
12903,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2005,24.66216,0,E,A,5
12904,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2006,23.76481,0,E,A,5
12905,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2007,21.05654,0,E,A,5
12906,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2008,19.69519,0,E,A,5
12907,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2009,17.65632,0,E,A,5
12908,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2010,16.361720000000002,0,E,A,5
12909,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2011,15.349829999999999,0,E,A,5
12910,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2012,15.228929999999998,0,E,A,5
12911,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2013,15.33087,0,E,A,5
12912,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2014,15.001520000000001,0,E,A,5
12913,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2015,14.60278,0,E,A,5
12914,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2016,13.41794,0,E,A,5
12915,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2017,13.18082,0,E,A,5
12916,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS,2018,12.59228,0,E,A,5
12917,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2005,24.594,0,E,A,5
12918,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2006,23.69659,0,E,A,5
12919,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2007,21.01943,0,E,A,5
12920,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2008,19.67124,0,E,A,5
12921,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2009,17.65455,0,E,A,5
12922,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2010,16.37497,0,E,A,5
12923,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2011,15.37432,0,E,A,5
12924,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2012,15.252379999999999,0,E,A,5
12925,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2013,15.345889999999999,0,E,A,5
12926,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2014,15.01312,0,E,A,5
12927,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2015,14.6105,0,E,A,5
12928,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2016,13.43956,0,E,A,5
12929,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2017,13.21984,0,E,A,5
12930,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_EAS_PAC,2018,12.650139999999999,0,E,A,5
12931,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2005,19.75346,0,A,A,5
12932,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2006,19.09735,0,A,A,5
12933,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2007,18.65774,0,A,A,5
12934,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2008,18.22513,0,A,A,5
12935,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2009,17.552789999999998,0,A,A,5
12936,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2010,17.113970000000002,0,A,A,5
12937,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2011,16.69592,0,A,A,5
12938,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2012,16.487679999999997,0,A,A,5
12939,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2013,16.12247,0,A,A,5
12940,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2014,15.6028,0,A,A,5
12941,UNESCO:SDG4(2.0),ROFST,PT,L2_3,_T,F,SCH_AGE_GROUP,_T,INST_T,_Z,_T,_Z,_Z,_Z,_T,_T,_Z,_Z,_Z,AIMS_PAC,2015,14.99632,0,A,A,5
